KDSA	LONG_KDSA	LAT_KDSA	Bogennummer
062/049	 8.3333	50.7500	28267
062/051	 8.5000	50.7500	28278
062/053	 8.6667	50.7500	28289
062/055	 8.8333	50.7500	28301
062/057	 9.0000	50.7500	28309
062/059	 9.1667	50.7500	28319
062/061	 9.3333	50.7500	28328
062/063	 9.5000	50.7500	28341
062/065	 9.6667	50.7500	28351
062/067	 9.8333	50.7500	28357
062/069	10.0000	50.7500	28372
062/071	10.1667	50.7500	28376
062/073	10.3333	50.7500	10978
062/075	10.5000	50.7500	10988
062/077	10.6667	50.7500	10990
062/079	10.8333	50.7500	10997
062/081	11.0000	50.7500	11007
062/083	11.1667	50.7500	11024
062/085	11.3333	50.7500	11036
062/087	11.5000	50.7500	11051
062/089	11.6667	50.7500	11070
062/091	11.8333	50.7500	11085
062/093	12.0000	50.7500	11095
062/095	12.1667	50.7500	11111
062/097	12.3333	50.7500	13429
062/099	12.5000	50.7500	13442
062/101	12.6667	50.7500	13450
062/103	12.8333	50.7500	13466
062/105	13.0000	50.7500	13476
062/107	13.1667	50.7500	13490
062/109	13.3333	50.7500	13504
062/111	13.5000	50.7500	15435
062/113	13.6667	50.7500	15448
062/115	13.8333	50.7500	15452
062/117	14.0000	50.7500	15464
062/119	14.1667	50.7500	15490
062/121	14.3333	50.7500	15886
062/123	14.5000	50.7500	15909
062/125	14.6667	50.7500	15920
062/127	14.8333	50.7500	15934
062/129	15.0000	50.7500	15943
062/131	15.1667	50.7500	15956
062/133	15.3333	50.7500	16011
062/135	15.5000	50.7500	16015
062/137	15.6667	50.7500	16024
062/139	15.8333	50.7500	16027
062/141	16.0000	50.7500	13390
062/143	16.1667	50.7500	13403
062/145	16.3333	50.7500	14002
062/147	16.5000	50.7500	14009
062/149	16.6667	50.7500	14030
062/151	16.8333	50.7500	14036
062/153	17.0000	50.7500	14041
062/155	17.1667	50.7500	14055
062/157	17.3333	50.7500	14068
062/159	17.5000	50.7500	14084
062/161	17.6667	50.7500	14091
063/021	 6.0000	50.6667	26097
063/023	 6.1667	50.6667	26101
063/025	 6.3333	50.6667	26111
063/027	 6.5000	50.6667	26116
063/029	 6.6667	50.6667	26141
063/031	 6.8333	50.6667	26147
063/033	 7.0000	50.6667	26156
063/035	 7.1667	50.6667	26168
063/037	 7.3333	50.6667	26184
063/039	 7.5000	50.6667	26215
063/041	 7.6667	50.6667	26216
063/043	 7.8333	50.6667	26247
063/045	 8.0000	50.6667	26256
063/047	 8.1667	50.6667	26292
063/049	 8.3333	50.6667	28118
063/051	 8.5000	50.6667	28134
063/053	 8.6667	50.6667	28148
063/055	 8.8333	50.6667	28156
063/057	 9.0000	50.6667	28171
063/059	 9.1667	50.6667	28197
063/061	 9.3333	50.6667	28198
063/063	 9.5000	50.6667	28210
063/065	 9.6667	50.6667	28222
063/067	 9.8333	50.6667	28229
063/069	10.0000	50.6667	28237
063/071	10.1667	50.6667	28249
063/073	10.3333	50.6667	12286
063/075	10.5000	50.6667	12298
063/077	10.6667	50.6667	12304
063/079	10.8333	50.6667	12312
063/081	11.0000	50.6667	12319
063/083	11.1667	50.6667	12336
063/085	11.3333	50.6667	12351
063/087	11.5000	50.6667	12373
063/089	11.6667	50.6667	12389
063/091	11.8333	50.6667	12400
063/093	12.0000	50.6667	12413
063/095	12.1667	50.6667	12427
063/097	12.3333	50.6667	13153
063/099	12.5000	50.6667	13163
063/101	12.6667	50.6667	13182
063/103	12.8333	50.6667	13196
063/105	13.0000	50.6667	13206
063/107	13.1667	50.6667	13219
063/109	13.3333	50.6667	13236
063/111	13.5000	50.6667	15504
063/113	13.6667	50.6667	15526
063/115	13.8333	50.6667	15541
063/117	14.0000	50.6667	15557
063/119	14.1667	50.6667	15565
063/121	14.3333	50.6667	15981
063/123	14.5000	50.6667	15984
063/125	14.6667	50.6667	15990
063/127	14.8333	50.6667	16001
063/135	15.5000	50.6667	16037
063/137	15.6667	50.6667	16044
063/139	15.8333	50.6667	16057
063/141	16.0000	50.6667	16072
063/143	16.1667	50.6667	16084
063/145	16.3333	50.6667	16085
063/147	16.5000	50.6667	13917
063/149	16.6667	50.6667	13932
063/151	16.8333	50.6667	13943
063/153	17.0000	50.6667	13944
063/155	17.1667	50.6667	13951
063/157	17.3333	50.6667	13964
063/159	17.5000	50.6667	13978
063/161	17.6667	50.6667	13985
063/163	17.8333	50.6667	13986
063/165	18.0000	50.6667	13988
064/023	 6.1667	50.5833	25905
064/025	 6.3333	50.5833	25907
064/027	 6.5000	50.5833	25919
064/029	 6.6667	50.5833	25936
064/031	 6.8333	50.5833	25949
064/033	 7.0000	50.5833	25951
064/035	 7.1667	50.5833	25980
064/037	 7.3333	50.5833	25992
064/039	 7.5000	50.5833	26007
064/041	 7.6667	50.5833	26015
064/043	 7.8333	50.5833	26053
064/045	 8.0000	50.5833	26065
064/047	 8.1667	50.5833	26096
064/049	 8.3333	50.5833	27971
064/051	 8.5000	50.5833	27983
064/053	 8.6667	50.5833	27996
064/055	 8.8333	50.5833	28012
064/057	 9.0000	50.5833	28028
064/059	 9.1667	50.5833	28035
064/061	 9.3333	50.5833	28052
064/063	 9.5000	50.5833	28055
064/065	 9.6667	50.5833	28063
064/067	 9.8333	50.5833	28077
064/069	10.0000	50.5833	28086
064/071	10.1667	50.5833	28108
064/073	10.3333	50.5833	12152
064/075	10.5000	50.5833	12160
064/077	10.6667	50.5833	12167
064/079	10.8333	50.5833	12187
064/081	11.0000	50.5833	12188
064/083	11.1667	50.5833	12204
064/085	11.3333	50.5833	12211
064/087	11.5000	50.5833	12223
064/089	11.6667	50.5833	12242
064/091	11.8333	50.5833	12250
064/093	12.0000	50.5833	12256
064/095	12.1667	50.5833	12270
064/097	12.3333	50.5833	13074
064/099	12.5000	50.5833	13091
064/101	12.6667	50.5833	13114
064/103	12.8333	50.5833	13129
064/105	13.0000	50.5833	13133
064/107	13.1667	50.5833	15581
064/109	13.3333	50.5833	15584
064/111	13.5000	50.5833	15592
064/113	13.6667	50.5833	15609
064/115	13.8333	50.5833	15616
064/117	14.0000	50.5833	15623
064/119	14.1667	50.5833	15644
064/121	14.3333	50.5833	15658
064/123	14.5000	50.5833	15674
064/125	14.6667	50.5833	15681
064/127	14.8333	50.5833	15682
064/135	15.5000	50.5833	16089
064/137	15.6667	50.5833	16102
064/139	15.8333	50.5833	16107
064/141	16.0000	50.5833	16115
064/143	16.1667	50.5833	16124
064/145	16.3333	50.5833	16128
064/147	16.5000	50.5833	13836
064/149	16.6667	50.5833	13848
064/151	16.8333	50.5833	13861
064/153	17.0000	50.5833	13873
064/155	17.1667	50.5833	13881
064/157	17.3333	50.5833	13891
064/159	17.5000	50.5833	13898
065/021	 6.0000	50.5000	25720
065/023	 6.1667	50.5000	25723
065/025	 6.3333	50.5000	25731
065/027	 6.5000	50.5000	25739
065/029	 6.6667	50.5000	25747
065/031	 6.8333	50.5000	25756
065/033	 7.0000	50.5000	25767
065/035	 7.1667	50.5000	25783
065/037	 7.3333	50.5000	25815
065/039	 7.5000	50.5000	25816
065/041	 7.6667	50.5000	25835
065/043	 7.8333	50.5000	25852
065/045	 8.0000	50.5000	25872
065/047	 8.1667	50.5000	25899
065/049	 8.3333	50.5000	27825
065/051	 8.5000	50.5000	27838
065/053	 8.6667	50.5000	27847
065/055	 8.8333	50.5000	27863
065/057	 9.0000	50.5000	27881
065/059	 9.1667	50.5000	27889
065/061	 9.3333	50.5000	27898
065/063	 9.5000	50.5000	27913
065/065	 9.6667	50.5000	27924
065/067	 9.8333	50.5000	27942
065/069	10.0000	50.5000	27944
065/071	10.1667	50.5000	27955
065/073	10.3333	50.5000	12013
065/075	10.5000	50.5000	12019
065/077	10.6667	50.5000	12032
065/079	10.8333	50.5000	12052
065/081	11.0000	50.5000	12057
065/083	11.1667	50.5000	12064
065/085	11.3333	50.5000	12080
065/087	11.5000	50.5000	12097
065/089	11.6667	50.5000	12099
065/091	11.8333	50.5000	12113
065/093	12.0000	50.5000	12130
065/095	12.1667	50.5000	12141
065/097	12.3333	50.5000	13038
065/101	12.6667	50.5000	13051
065/103	12.8333	50.5000	13059
065/105	13.0000	50.5000	16175
065/107	13.1667	50.5000	16184
065/109	13.3333	50.5000	16612
065/111	13.5000	50.5000	16621
065/113	13.6667	50.5000	16629
065/115	13.8333	50.5000	16640
065/121	14.3333	50.5000	15689
065/123	14.5000	50.5000	15699
065/137	15.6667	50.5000	16134
065/139	15.8333	50.5000	16149
065/143	16.1667	50.5000	13747
065/145	16.3333	50.5000	13755
065/147	16.5000	50.5000	13769
065/149	16.6667	50.5000	13772
065/151	16.8333	50.5000	16752
065/153	17.0000	50.5000	13794
065/155	17.1667	50.5000	13800
065/157	17.3333	50.5000	13810
065/159	17.5000	50.5000	13826
066/021	 6.0000	50.4167	10682
066/023	 6.1667	50.4167	10684
066/025	 6.3333	50.4167	10692
066/027	 6.5000	50.4167	10696
066/029	 6.6667	50.4167	10716
066/031	 6.8333	50.4167	10725
066/033	 7.0000	50.4167	10732
066/035	 7.1667	50.4167	10751
066/037	 7.3333	50.4167	10762
066/039	 7.5000	50.4167	10793
066/041	 7.6667	50.4167	10798
066/043	 7.8333	50.4167	10803
066/045	 8.0000	50.4167	NA
066/047	 8.1667	50.4167	10841
066/049	 8.3333	50.4167	27677
066/051	 8.5000	50.4167	27688
066/053	 8.6667	50.4167	27700
066/055	 8.8333	50.4167	27723
066/057	 9.0000	50.4167	27742
066/059	 9.1667	50.4167	27751
066/061	 9.3333	50.4167	27766
066/063	 9.5000	50.4167	27772
066/065	 9.6667	50.4167	27778
066/067	 9.8333	50.4167	27787
066/069	10.0000	50.4167	27798
066/071	10.1667	50.4167	27813
066/073	10.3333	50.4167	11892
066/075	10.5000	50.4167	11905
066/077	10.6667	50.4167	11921
066/079	10.8333	50.4167	11927
066/081	11.0000	50.4167	11932
066/083	11.1667	50.4167	11941
066/085	11.3333	50.4167	11951
066/087	11.5000	50.4167	11960
066/089	11.6667	50.4167	11964
066/091	11.8333	50.4167	11971
066/093	12.0000	50.4167	11984
066/095	12.1667	50.4167	11997
066/097	12.3333	50.4167	13065
066/099	12.5000	50.4167	16194
066/101	12.6667	50.4167	16207
066/103	12.8333	50.4167	16218
066/105	13.0000	50.4167	16227
066/107	13.1667	50.4167	16245
066/109	13.3333	50.4167	16649
066/111	13.5000	50.4167	16657
066/113	13.6667	50.4167	16669
066/121	14.3333	50.4167	15703
066/139	15.8333	50.4167	16158
066/143	16.1667	50.4167	16164
066/145	16.3333	50.4167	14460
066/147	16.5000	50.4167	14462
066/149	16.6667	50.4167	14473
066/151	16.8333	50.4167	14480
066/153	17.0000	50.4167	16761
066/155	17.1667	50.4167	16768
066/157	17.3333	50.4167	14499
066/159	17.5000	50.4167	14504
066/161	17.6667	50.4167	14514
066/163	17.8333	50.4167	14515
067/021	 6.0000	50.3333	10511
067/023	 6.1667	50.3333	10520
067/025	 6.3333	50.3333	10533
067/027	 6.5000	50.3333	10539
067/029	 6.6667	50.3333	10556
067/031	 6.8333	50.3333	10568
067/033	 7.0000	50.3333	10572
067/035	 7.1667	50.3333	10588
067/037	 7.3333	50.3333	10612
067/039	 7.5000	50.3333	10614
067/041	 7.6667	50.3333	10628
067/043	 7.8333	50.3333	10642
067/045	 8.0000	50.3333	10663
067/047	 8.1667	50.3333	10670
067/049	 8.3333	50.3333	27513
067/051	 8.5000	50.3333	27530
067/053	 8.6667	50.3333	27533
067/055	 8.8333	50.3333	27552
067/057	 9.0000	50.3333	27569
067/059	 9.1667	50.3333	27580
067/061	 9.3333	50.3333	27598
067/063	 9.5000	50.3333	27605
067/065	 9.6667	50.3333	27621
067/067	 9.8333	50.3333	27636
067/069	10.0000	50.3333	27647
067/071	10.1667	50.3333	27651
067/073	10.3333	50.3333	11754
067/075	10.5000	50.3333	11764
067/077	10.6667	50.3333	11779
067/079	10.8333	50.3333	11789
067/081	11.0000	50.3333	11802
067/083	11.1667	50.3333	11815
067/085	11.3333	50.3333	11825
067/087	11.5000	50.3333	11832
067/089	11.6667	50.3333	11841
067/091	11.8333	50.3333	11855
067/093	12.0000	50.3333	16251
067/095	12.1667	50.3333	11873
067/097	12.3333	50.3333	13070
067/099	12.5000	50.3333	16280
067/101	12.6667	50.3333	16287
067/103	12.8333	50.3333	16307
067/105	13.0000	50.3333	16325
067/107	13.1667	50.3333	16333
067/109	13.3333	50.3333	16678
067/111	13.5000	50.3333	16688
067/113	13.6667	50.3333	NA
067/143	16.1667	50.3333	16770
067/145	16.3333	50.3333	16777
067/147	16.5000	50.3333	14522
067/149	16.6667	50.3333	14526
067/151	16.8333	50.3333	14533
067/153	17.0000	50.3333	16787
067/155	17.1667	50.3333	16795
067/157	17.3333	50.3333	16912
067/159	17.5000	50.3333	14544
067/161	17.6667	50.3333	14552
067/163	17.8333	50.3333	14557
067/165	18.0000	50.3333	14559
067/177	19.0000	50.3333	14560
068/021	 6.0000	50.2500	10339
068/023	 6.1667	50.2500	10352
068/025	 6.3333	50.2500	10355
068/027	 6.5000	50.2500	10364
068/029	 6.6667	50.2500	10380
068/031	 6.8333	50.2500	10394
068/033	 7.0000	50.2500	10405
068/035	 7.1667	50.2500	10410
068/037	 7.3333	50.2500	10435
068/039	 7.5000	50.2500	10452
068/041	 7.6667	50.2500	10464
068/043	 7.8333	50.2500	10480
068/045	 8.0000	50.2500	10486
068/047	 8.1667	50.2500	10501
068/049	 8.3333	50.2500	27379
068/051	 8.5000	50.2500	27386
068/053	 8.6667	50.2500	27413
068/055	 8.8333	50.2500	27417
068/057	 9.0000	50.2500	27435
068/059	 9.1667	50.2500	27449
068/061	 9.3333	50.2500	27462
068/063	 9.5000	50.2500	27467
068/065	 9.6667	50.2500	27472
068/067	 9.8333	50.2500	27482
068/069	10.0000	50.2500	27494
068/071	10.1667	50.2500	27500
068/073	10.3333	50.2500	11615
068/075	10.5000	50.2500	11624
068/077	10.6667	50.2500	11643
068/079	10.8333	50.2500	11655
068/081	11.0000	50.2500	11662
068/083	11.1667	50.2500	11687
068/085	11.3333	50.2500	11691
068/087	11.5000	50.2500	11695
068/089	11.6667	50.2500	11719
068/091	11.8333	50.2500	11732
068/093	12.0000	50.2500	16342
068/095	12.1667	50.2500	16346
068/097	12.3333	50.2500	16358
068/099	12.5000	50.2500	16379
068/101	12.6667	50.2500	16391
068/103	12.8333	50.2500	16411
068/105	13.0000	50.2500	16419
068/107	13.1667	50.2500	16435
068/109	13.3333	50.2500	16699
068/111	13.5000	50.2500	16715
068/145	16.3333	50.2500	16802
068/147	16.5000	50.2500	16816
068/149	16.6667	50.2500	14383
068/151	16.8333	50.2500	16820
068/153	17.0000	50.2500	16827
068/155	17.1667	50.2500	16832
068/157	17.3333	50.2500	16930
068/159	17.5000	50.2500	16931
068/161	17.6667	50.2500	16946
068/165	18.0000	50.2500	14403
069/019	 5.8333	50.1667	42142
069/023	 6.1667	50.1667	10165
069/025	 6.3333	50.1667	10174
069/027	 6.5000	50.1667	10196
069/029	 6.6667	50.1667	10197
069/031	 6.8333	50.1667	10206
069/033	 7.0000	50.1667	10220
069/035	 7.1667	50.1667	10237
069/037	 7.3333	50.1667	10263
069/039	 7.5000	50.1667	10269
069/041	 7.6667	50.1667	10292
069/043	 7.8333	50.1667	10304
069/045	 8.0000	50.1667	10315
069/047	 8.1667	50.1667	10326
069/049	 8.3333	50.1667	27237
069/051	 8.5000	50.1667	27252
069/053	 8.6667	50.1667	27262
069/055	 8.8333	50.1667	27276
069/057	 9.0000	50.1667	27294
069/059	 9.1667	50.1667	27299
069/061	 9.3333	50.1667	27309
069/063	 9.5000	50.1667	27316
069/065	 9.6667	50.1667	27325
069/067	 9.8333	50.1667	27334
069/069	10.0000	50.1667	27350
069/071	10.1667	50.1667	27368
069/073	10.3333	50.1667	12432
069/075	10.5000	50.1667	12450
069/077	10.6667	50.1667	12475
069/079	10.8333	50.1667	12482
069/081	11.0000	50.1667	12490
069/083	11.1667	50.1667	12506
069/085	11.3333	50.1667	12526
069/087	11.5000	50.1667	12528
069/089	11.6667	50.1667	12547
069/091	11.8333	50.1667	12562
069/093	12.0000	50.1667	12573
069/095	12.1667	50.1667	16444
069/097	12.3333	50.1667	16451
069/099	12.5000	50.1667	16465
069/101	12.6667	50.1667	16478
069/103	12.8333	50.1667	16504
069/105	13.0000	50.1667	16522
069/107	13.1667	50.1667	16538
069/109	13.3333	50.1667	16726
069/111	13.5000	50.1667	16736
069/147	16.5000	50.1667	16840
069/149	16.6667	50.1667	16908
069/151	16.8333	50.1667	16856
069/153	17.0000	50.1667	16865
069/157	17.3333	50.1667	16964
069/159	17.5000	50.1667	14411
069/161	17.6667	50.1667	16987
069/163	17.8333	50.1667	14428
069/165	18.0000	50.1667	14436
070/019	 5.8333	50.0833	42169
070/023	 6.1667	50.0833	10028
070/025	 6.3333	50.0833	10034
070/027	 6.5000	50.0833	10046
070/029	 6.6667	50.0833	10053
070/031	 6.8333	50.0833	10064
070/033	 7.0000	50.0833	10077
070/035	 7.1667	50.0833	10087
070/037	 7.3333	50.0833	10091
070/039	 7.5000	50.0833	10104
070/041	 7.6667	50.0833	10130
070/043	 7.8333	50.0833	10135
070/045	 8.0000	50.0833	10144
070/047	 8.1667	50.0833	10151
070/049	 8.3333	50.0833	27084
070/051	 8.5000	50.0833	27096
070/053	 8.6667	50.0833	27099
070/055	 8.8333	50.0833	27106
070/057	 9.0000	50.0833	27123
070/059	 9.1667	50.0833	27135
070/061	 9.3333	50.0833	27146
070/063	 9.5000	50.0833	27161
070/065	 9.6667	50.0833	27175
070/067	 9.8333	50.0833	27182
070/069	10.0000	50.0833	27189
070/071	10.1667	50.0833	27213
070/073	10.3333	50.0833	12590
070/075	10.5000	50.0833	12605
070/077	10.6667	50.0833	12628
070/079	10.8333	50.0833	12635
070/081	11.0000	50.0833	12643
070/083	11.1667	50.0833	12655
070/085	11.3333	50.0833	12668
070/087	11.5000	50.0833	12674
070/089	11.6667	50.0833	12683
070/091	11.8333	50.0833	12693
070/093	12.0000	50.0833	12697
070/095	12.1667	50.0833	16539
070/097	12.3333	50.0833	16541
070/099	12.5000	50.0833	16554
070/101	12.6667	50.0833	16564
070/103	12.8333	50.0833	16580
070/105	13.0000	50.0833	16592
070/107	13.1667	50.0833	16597
070/109	13.3333	50.0833	16745
070/111	13.5000	50.0833	16750
070/145	16.3333	50.0833	16873
070/147	16.5000	50.0833	16874
070/149	16.6667	50.0833	16877
070/151	16.8333	50.0833	16895
070/153	17.0000	50.0833	16901
070/155	17.1667	50.0833	16907
070/157	17.3333	50.0833	16991
070/159	17.5000	50.0833	17005
070/161	17.6667	50.0833	17013
070/163	17.8333	50.0833	14447
070/165	18.0000	50.0833	14449
071/017	 5.6667	50.0000	42186
071/019	 5.8333	50.0000	42194
071/021	 6.0000	50.0000	42216
071/023	 6.1667	50.0000	15262
071/025	 6.3333	50.0000	15267
071/027	 6.5000	50.0000	15272
071/029	 6.6667	50.0000	15289
071/031	 6.8333	50.0000	15299
071/033	 7.0000	50.0000	15311
071/035	 7.1667	50.0000	15322
071/037	 7.3333	50.0000	15334
071/039	 7.5000	50.0000	15343
071/041	 7.6667	50.0000	15350
071/043	 7.8333	50.0000	15368
071/045	 8.0000	50.0000	15385
071/047	 8.1667	50.0000	15403
071/049	 8.3333	50.0000	33725
071/051	 8.5000	50.0000	33737
071/053	 8.6667	50.0000	33746
071/055	 8.8333	50.0000	33755
071/057	 9.0000	50.0000	33763
071/059	 9.1667	50.0000	33767
071/063	 9.5000	50.0000	33781
071/065	 9.6667	50.0000	33792
071/067	 9.8333	50.0000	33804
071/069	10.0000	50.0000	33817
071/071	10.1667	50.0000	22831
071/073	10.3333	50.0000	35937
071/075	10.5000	50.0000	35956
071/077	10.6667	50.0000	35969
071/079	10.8333	50.0000	35979
071/081	11.0000	50.0000	35992
071/083	11.1667	50.0000	36004
071/085	11.3333	50.0000	36009
071/087	11.5000	50.0000	36019
071/089	11.6667	50.0000	36038
071/091	11.8333	50.0000	36047
071/093	12.0000	50.0000	36051
071/095	12.1667	50.0000	36056
071/097	12.3333	50.0000	40068
071/099	12.5000	50.0000	17035
071/101	12.6667	50.0000	17044
071/103	12.8333	50.0000	17056
071/105	13.0000	50.0000	17077
071/145	16.3333	50.0000	17310
071/147	16.5000	50.0000	17318
071/149	16.6667	50.0000	17322
071/151	16.8333	50.0000	17327
071/153	17.0000	50.0000	17329
071/155	17.1667	50.0000	17344
071/157	17.3333	50.0000	17529
071/159	17.5000	50.0000	17546
071/161	17.6667	50.0000	17552
071/163	17.8333	50.0000	17563
071/177	19.0000	50.0000	17738
071/179	19.1667	50.0000	17739
072/017	 5.6667	49.9167	42222
072/019	 5.8333	49.9167	42224
072/021	 6.0000	49.9167	42236
072/023	 6.1667	49.9167	42244
072/025	 6.3333	49.9167	15090
072/027	 6.5000	49.9167	15100
072/029	 6.6667	49.9167	15110
072/031	 6.8333	49.9167	15116
072/033	 7.0000	49.9167	15133
072/035	 7.1667	49.9167	15149
072/037	 7.3333	49.9167	15154
072/039	 7.5000	49.9167	15171
072/041	 7.6667	49.9167	15184
072/043	 7.8333	49.9167	15209
072/045	 8.0000	49.9167	15225
072/047	 8.1667	49.9167	15237
072/049	 8.3333	49.9167	33599
072/051	 8.5000	49.9167	33612
072/053	 8.6667	49.9167	33618
072/055	 8.8333	49.9167	33622
072/057	 9.0000	49.9167	33642
072/059	 9.1667	49.9167	33645
072/061	 9.3333	49.9167	33660
072/063	 9.5000	49.9167	33669
072/065	 9.6667	49.9167	33681
072/067	 9.8333	49.9167	33685
072/069	10.0000	49.9167	33690
072/071	10.1667	49.9167	33705
072/073	10.3333	49.9167	35810
072/075	10.5000	49.9167	35828
072/077	10.6667	49.9167	35837
072/079	10.8333	49.9167	35848
072/081	11.0000	49.9167	35859
072/083	11.1667	49.9167	35878
072/085	11.3333	49.9167	35882
072/087	11.5000	49.9167	35895
072/089	11.6667	49.9167	35905
072/091	11.8333	49.9167	35915
072/093	12.0000	49.9167	35928
072/095	12.1667	49.9167	35931
072/097	12.3333	49.9167	40070
072/099	12.5000	49.9167	17079
072/101	12.6667	49.9167	17094
072/103	12.8333	49.9167	17109
072/105	13.0000	49.9167	17114
072/107	13.1667	49.9167	17121
072/145	16.3333	49.9167	17349
072/147	16.5000	49.9167	17355
072/149	16.6667	49.9167	17368
072/151	16.8333	49.9167	17372
072/153	17.0000	49.9167	17381
072/155	17.1667	49.9167	17397
072/157	17.3333	49.9167	17570
072/159	17.5000	49.9167	17575
072/161	17.6667	49.9167	17586
072/177	19.0000	49.9167	17742
072/179	19.1667	49.9167	17743
072/181	19.3333	49.9167	17746
073/017	 5.6667	49.8333	31922
073/019	 5.8333	49.8333	42264
073/021	 6.0000	49.8333	42272
073/023	 6.1667	49.8333	42278
073/025	 6.3333	49.8333	42287
073/027	 6.5000	49.8333	14930
073/029	 6.6667	49.8333	14934
073/031	 6.8333	49.8333	14945
073/033	 7.0000	49.8333	14971
073/035	 7.1667	49.8333	14978
073/037	 7.3333	49.8333	14992
073/039	 7.5000	49.8333	15012
073/041	 7.6667	49.8333	15026
073/043	 7.8333	49.8333	15048
073/045	 8.0000	49.8333	15060
073/047	 8.1667	49.8333	15071
073/049	 8.3333	49.8333	33436
073/051	 8.5000	49.8333	33441
073/053	 8.6667	49.8333	33456
073/055	 8.8333	49.8333	33475
073/057	 9.0000	49.8333	33492
073/059	 9.1667	49.8333	33511
073/061	 9.3333	49.8333	33524
073/063	 9.5000	49.8333	33537
073/065	 9.6667	49.8333	33543
073/067	 9.8333	49.8333	33556
073/069	10.0000	49.8333	33573
073/071	10.1667	49.8333	33579
073/073	10.3333	49.8333	35694
073/075	10.5000	49.8333	35713
073/077	10.6667	49.8333	35731
073/079	10.8333	49.8333	35735
073/081	11.0000	49.8333	35748
073/083	11.1667	49.8333	35763
073/085	11.3333	49.8333	35770
073/087	11.5000	49.8333	35780
073/089	11.6667	49.8333	35790
073/091	11.8333	49.8333	35796
073/093	12.0000	49.8333	35798
073/095	12.1667	49.8333	35804
073/097	12.3333	49.8333	40077
073/099	12.5000	49.8333	17143
073/101	12.6667	49.8333	17151
073/103	12.8333	49.8333	17166
073/105	13.0000	49.8333	17173
073/107	13.1667	49.8333	17183
073/145	16.3333	49.8333	17401
073/147	16.5000	49.8333	17419
073/149	16.6667	49.8333	17425
073/151	16.8333	49.8333	17437
073/153	17.0000	49.8333	17450
073/155	17.1667	49.8333	17464
073/157	17.3333	49.8333	17601
073/159	17.5000	49.8333	17609
073/161	17.6667	49.8333	17615
073/163	17.8333	49.8333	17629
073/165	18.0000	49.8333	17634
073/175	18.8333	49.8333	17747
073/177	19.0000	49.8333	17748
074/019	 5.8333	49.7500	42305
074/021	 6.0000	49.7500	42320
074/023	 6.1667	49.7500	42328
074/025	 6.3333	49.7500	42343
074/027	 6.5000	49.7500	14748
074/029	 6.6667	49.7500	14762
074/031	 6.8333	49.7500	14777
074/033	 7.0000	49.7500	14788
074/035	 7.1667	49.7500	14805
074/037	 7.3333	49.7500	14817
074/039	 7.5000	49.7500	14837
074/041	 7.6667	49.7500	14851
074/043	 7.8333	49.7500	14880
074/045	 8.0000	49.7500	14892
074/047	 8.1667	49.7500	14901
074/049	 8.3333	49.7500	33279
074/051	 8.5000	49.7500	33290
074/053	 8.6667	49.7500	33297
074/055	 8.8333	49.7500	33317
074/057	 9.0000	49.7500	33333
074/059	 9.1667	49.7500	33349
074/061	 9.3333	49.7500	33358
074/063	 9.5000	49.7500	33372
074/065	 9.6667	49.7500	33378
074/067	 9.8333	49.7500	33389
074/069	10.0000	49.7500	33416
074/071	10.1667	49.7500	33425
074/073	10.3333	49.7500	35606
074/075	10.5000	49.7500	35612
074/077	10.6667	49.7500	35620
074/079	10.8333	49.7500	35629
074/081	11.0000	49.7500	35641
074/083	11.1667	49.7500	35655
074/085	11.3333	49.7500	35668
074/087	11.5000	49.7500	35674
074/089	11.6667	49.7500	35676
074/091	11.8333	49.7500	35683
074/093	12.0000	49.7500	35684
074/095	12.1667	49.7500	35691
074/097	12.3333	49.7500	40080
074/099	12.5000	49.7500	17191
074/101	12.6667	49.7500	17200
074/103	12.8333	49.7500	17217
074/105	13.0000	49.7500	17226
074/107	13.1667	49.7500	17238
074/109	13.3333	49.7500	17241
074/145	16.3333	49.7500	17468
074/147	16.5000	49.7500	17476
074/149	16.6667	49.7500	17488
074/153	17.0000	49.7500	17492
074/155	17.1667	49.7500	17496
074/157	17.3333	49.7500	17646
074/159	17.5000	49.7500	17658
074/161	17.6667	49.7500	17670
074/163	17.8333	49.7500	17679
074/165	18.0000	49.7500	17683
075/019	 5.8333	49.6667	42351
075/021	 6.0000	49.6667	42370
075/023	 6.1667	49.6667	42382
075/025	 6.3333	49.6667	42394
075/027	 6.5000	49.6667	14582
075/029	 6.6667	49.6667	14586
075/031	 6.8333	49.6667	14593
075/033	 7.0000	49.6667	14600
075/035	 7.1667	49.6667	14619
075/037	 7.3333	49.6667	14635
075/039	 7.5000	49.6667	14644
075/041	 7.6667	49.6667	14672
075/043	 7.8333	49.6667	14695
075/045	 8.0000	49.6667	14708
075/047	 8.1667	49.6667	14723
075/049	 8.3333	49.6667	34302
075/051	 8.5000	49.6667	34311
075/053	 8.6667	49.6667	34314
075/055	 8.8333	49.6667	34342
075/057	 9.0000	49.6667	34350
075/059	 9.1667	49.6667	34366
075/061	 9.3333	49.6667	34369
075/063	 9.5000	49.6667	34372
075/065	 9.6667	49.6667	34381
075/067	 9.8333	49.6667	34401
075/069	10.0000	49.6667	34409
075/071	10.1667	49.6667	34427
075/073	10.3333	49.6667	35508
075/075	10.5000	49.6667	35513
075/077	10.6667	49.6667	35533
075/079	10.8333	49.6667	35535
075/081	11.0000	49.6667	35547
